employee_id,hire_date,term_date,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,term_type,term_reason,active_status,gender,race,birth_date,education,location,location_city,marital_status,employment_status
1382593307,2015-01-15,,Jamison,Gres,Marketing,Public Relations,9374294983.0,4790098732.0,4092540016.0,12104572130.0,Individual Contributor,74408,,,1,Male,Caucasian,1/26/1985,Bachelor's degree,Remote,Columbus,Single,Full Time
1386397736,2014-08-04,2015-07-06,Faber,Emson,Procurement,Vendor Management,1055062301.0,3570683418.0,12104572130.0,,Team Lead,57326,Voluntary,More flexible benefits,0,Male,Native American,2/15/1980,Master's degree,Remote,Houston,Single,Full Time
1387061791,2021-09-09,,Louella,Gudahy,HR,Training,9741260931.0,1159005086.0,7870535481.0,12104572130.0,Individual Contributor,59474,,,1,Female,Asian,6/30/1991,Master's degree,Remote,Chicago,Single,Full Time
1388176441,2013-04-05,,Kial,Chaloner,Software,Technical Support,2099130087.0,1900946112.0,6268712051.0,12104572130.0,Individual Contributor,82514,,,1,Female,Caucasian,1/15/1992,Bachelor's degree,Remote,Indianapolis,Single,Full Time
1390229694,2021-02-03,,Sylvan,Brittlebank,HR,Benefits,7807789283.0,2221255630.0,1871591752.0,12104572130.0,Individual Contributor,79755,,,1,Male,Asian,2/10/1999,Bachelor's degree,Remote,Philadelphia,Married,Full Time
1391328412,2021-09-08,,Etti,Maffy,Operations,Supply Chain,8510468780.0,5721091419.0,8375539146.0,12104572130.0,Individual Contributor,75913,,,1,Female,Caucasian,10/31/1982,Bachelor's degree,Remote,Austin,Single,Full Time
1391428401,2015-03-18,,Allsun,Snepp,Software,QA,8385483807.0,9900405594.0,3159687889.0,12104572130.0,Individual Contributor,74682,,,1,Female,African American,9/7/2000,Bachelor's degree,Remote,Austin,Single,Full Time
1391545448,2017-05-29,,Andrej,Schruurs,Software,QA,2062979446.0,9281160388.0,9195070758.0,12104572130.0,Individual Contributor,104593,,,1,Male,Caucasian,10/7/1997,Associate's degree,Remote,San Antonio,Single,Full Time
1392516939,2015-05-22,,Norton,Salerg,HR,Benefits,6629454006.0,9663064631.0,7870535481.0,12104572130.0,Individual Contributor,66292,,,1,Male,Caucasian,7/10/1990,Bachelor's degree,On-site,Los Angeles,Single,Full Time
1393928212,2013-12-24,,Karee,Fulk,Administration,Travel,549775725.0,8652820129.0,12104572130.0,,Team Lead,63110,,,1,Female,Caucasian,1/23/2000,Master's degree,On-site,Los Angeles,Married,Full Time
1395253493,2018-03-02,2018-12-07,Bay,McAuley,Customer Service,Customer Support,114604934.0,4701018058.0,9657388599.0,12104572130.0,Individual Contributor,66160,Voluntary,Better salary,0,Male,Caucasian,7/6/1997,Bachelor's degree,Remote,San Francisco,Single,Full Time
1395838059,2019-11-09,,Ardra,Lettington,Finance,Accounting,460923431.0,3905225288.0,4691268378.0,12104572130.0,Individual Contributor,67441,,,1,Female,Hispanic,6/29/1998,Master's degree,Remote,Fort Worth,Single,Full Time
1397644023,2018-05-20,2020-11-11,Nevin,Clemmens,Marketing,Public Relations,784584731.0,4524447811.0,1949400041.0,12104572130.0,Individual Contributor,86200,Voluntary,More flexible benefits,0,Male,Caucasian,2/28/1992,Master's degree,Remote,Dallas,Single,Full Time
1398247816,2018-03-19,2019-02-12,Bobina,Mulrooney,HR,Training,9323844179.0,9663064631.0,302887809.0,12104572130.0,Individual Contributor,58317,Voluntary,Better salary,0,Female,Caucasian,1/26/1983,,Remote,Denver,Married,Full Time
1401239962,2020-05-02,,Annissa,Ommundsen,Product Development,Product Marketing,2316448272.0,12104572130.0,,,Manager,86483,,,1,Female,Caucasian,2/14/1988,Master's degree,Remote,San Francisco,Single,Full Time
1408675129,2018-03-29,,Say,Illwell,Product Development,Project Management,2388762947.0,3448401754.0,2316448272.0,12104572130.0,Individual Contributor,72211,,,1,Male,Caucasian,4/27/1988,Bachelor's degree,On-site,Los Angeles,Married,Full Time
1409152100,2016-01-08,,Brannon,Phythean,Finance,Auditing,1461189915.0,2813354026.0,5312370235.0,12104572130.0,Individual Contributor,90598,,,1,Male,Caucasian,2/2/1991,Bachelor's degree,Remote,San Francisco,Single,Full Time
1411503793,2014-11-02,,Alvera,Roscam,Sales,Business Development,6284193546.0,6343662129.0,8057668487.0,12104572130.0,Individual Contributor,74388,,,1,Female,Caucasian,5/7/1981,Bachelor's degree,Remote,Jacksonville,Single,Full Time
1411913625,2017-01-10,,Dorothea,Ivimey,Software,Software Development,9564800263.0,9195070758.0,12104572130.0,,Team Lead,101893,,,1,Female,Caucasian,3/8/1993,Bachelor's degree,Remote,Seattle,Single,Full Time
1415912638,2015-09-25,,Arny,Bullard,Software,Technical Support,1747471771.0,9180299011.0,1091647106.0,12104572130.0,Individual Contributor,77176,,,1,Male,Caucasian,7/9/1987,Bachelor's degree,On-site,Los Angeles,Single,Full Time
1418117651,2017-06-29,,Gabriele,Lander,Software,Software Development,6505384746.0,965981223.0,6129740252.0,12104572130.0,Individual Contributor,70291,,,1,Male,African American,5/13/1996,Associate's degree,Remote,Seattle,Married,Full Time
1418153247,2019-02-24,2020-02-22,Alma,Cobson,Finance,Accounting,991135313.0,5400546882.0,12104572130.0,,Team Lead,95950,Voluntary,Found a better opportunity,0,Female,Caucasian,1/16/1987,,Remote,Austin,Married,Full Time
1418187999,2014-09-06,,Licha,Pleaden,Administration,Executive Assistants,7066304704.0,5419153998.0,12104572130.0,,Team Lead,55699,,,1,Female,Caucasian,4/3/1976,Bachelor's degree,On-site,Los Angeles,Married,Full Time
1418790388,2014-09-04,,Calla,Hails,Marketing,Marketing Research,7066567678.0,1855812703.0,9743222543.0,12104572130.0,Individual Contributor,76582,,,1,Female,Caucasian,4/19/1993,Master's degree,Remote,San Antonio,Single,Full Time
1418818385,2012-04-07,,Greta,Gozzett,Administration,Travel,4311738809.0,7117669516.0,6630511380.0,12104572130.0,Individual Contributor,75666,,,1,Female,Asian,1/28/1994,Bachelor's degree,On-site,San Francisco,Married,Full Time
1423323651,2018-03-01,,Mag,Harlowe,Sales,Account Management,316146636.0,8057668487.0,12104572130.0,,Team Lead,69693,,,1,Female,Caucasian,5/12/2001,Bachelor's degree,Remote,San Diego,Single,Full Time
1423842945,2020-10-07,,Marylin,Pesek,Software,QA,9281160388.0,259741855.0,12104572130.0,,Team Lead,84033,,,1,Female,Caucasian,9/30/1982,Bachelor's degree,Remote,Dallas,Single,Full Time
1424199297,2015-10-04,,Care,Iremonger,R&D,Prototyping,12104572130.0,,,,Director,102297,,,1,Male,Caucasian,11/19/1969,Bachelor's degree,Remote,San Francisco,Married,Full Time
1424897813,2012-06-19,,Dickie,Mustoo,HR,Training,7656332383.0,4930496475.0,1871591752.0,12104572130.0,Individual Contributor,70072,,,1,Male,Caucasian,5/26/1992,Master's degree,Remote,San Francisco,Single,Full Time
1425308714,2018-05-21,,Amble,Honacker,HR,Benefits,4867818836.0,2771745961.0,302887809.0,12104572130.0,Individual Contributor,72478,,,1,Male,Caucasian,8/12/1991,Master's degree,Remote,Houston,Single,Full Time
1428975028,2014-10-15,,Robinson,Bolton,Software,Software Development,6638152289.0,1235334166.0,5254944830.0,12104572130.0,Individual Contributor,97230,,,1,Male,Asian,6/24/1982,Bachelor's degree,Remote,Chicago,Single,Full Time
1429993678,2018-11-11,2020-12-02,Peyton,Novkovic,Software,Software Development,9160507725.0,978661177.0,5942974370.0,12104572130.0,Individual Contributor,62434,Involuntary,Performance,0,Male,African American,6/22/1995,Bachelor's degree,Remote,Washington DC,Single,Full Time
1433971040,2020-02-26,,Thaddus,Garrie,Marketing,Marketing Research,3631245540.0,3567515372.0,9743222543.0,12104572130.0,Individual Contributor,87448,,,1,Male,Caucasian,11/17/1985,Master's degree,Remote,Chicago,Single,Full Time
1434662077,2012-06-20,2013-03-31,Ranna,Berthomier,Finance,Auditing,1629240509.0,8151517407.0,5400546882.0,12104572130.0,Individual Contributor,93834,Involuntary,Performance,0,Female,Caucasian,1/5/1989,Associate's degree,Remote,San Jose,Married,Full Time
1435158455,2018-06-17,,Esme,Booley,Procurement,Procurement,6486351829.0,7582291716.0,3570683418.0,12104572130.0,Individual Contributor,51097,,,1,Male,Caucasian,1/6/1993,Master's degree,On-site,Los Angeles,Single,Full Time
1437179218,2021-05-25,,Jeri,Cathrall,Procurement,Vendor Management,2061244656.0,6827380667.0,584122183.0,12104572130.0,Individual Contributor,65551,,,1,Female,Asian,12/8/1994,Bachelor's degree,Remote,Jacksonville,Single,Full Time
1438475016,2015-12-05,,Ainslee,MacLise,Marketing,Advertising,7047046426.0,3627551867.0,2813655685.0,12104572130.0,Individual Contributor,60678,,,1,Female,African American,2/24/2002,Bachelor's degree,Remote,San Francisco,Single,Contract
1438686707,2020-12-10,,Ripley,Allred,Software,Technical Support,7069124836.0,637102865.0,259741855.0,12104572130.0,Individual Contributor,91621,,,1,Male,Caucasian,5/11/1992,Bachelor's degree,On-site,San Francisco,Single,Full Time
1442904299,2020-08-24,,Mile,Sharvill,HR,Benefits,8421163041.0,12104572130.0,,,Manager,81114,,,1,Male,Caucasian,8/26/1991,Bachelor's degree,On-site,San Francisco,Single,Full Time
1443896284,2017-06-09,2019-06-28,Thibaud,Verner,Software,Technical Support,6810137844.0,2172742437.0,9451957864.0,12104572130.0,Individual Contributor,77811,Voluntary,Relocation,0,Male,Caucasian,10/11/2001,Master's degree,On-site,Los Angeles,Single,Full Time
1447605994,2021-11-23,,Dario,Yacobsohn,Operations,Supply Chain,4987810981.0,7406542888.0,8488156355.0,12104572130.0,Individual Contributor,64362,,,1,Male,Caucasian,2/9/1991,Bachelor's degree,Remote,Washington DC,Single,Full Time
1448220770,2012-09-13,,Prudy,Bodicam,Legal,Corporate Law,4249218150.0,3506070575.0,5930096966.0,12104572130.0,Individual Contributor,80206,,,1,Female,Caucasian,7/14/1989,Bachelor's degree,Remote,Seattle,Married,Full Time
1448292379,2021-05-12,,Malvin,Dugdale,Procurement,Supply Chain,6827380667.0,3570683418.0,12104572130.0,,Team Lead,70411,,,1,Male,Caucasian,10/15/1990,Bachelor's degree,Remote,Boston,Single,Full Time
1449086419,2020-11-07,2021-11-06,Robbert,Lethem,Operations,Project Management,2422532302.0,409629656.0,9452810041.0,12104572130.0,Individual Contributor,76082,Voluntary,Career change,0,Male,Caucasian,12/23/1981,Bachelor's degree,Remote,San Jose,Single,Full Time
1451453288,2016-11-08,2017-09-08,Eugenius,Bedbury,Marketing,Advertising,3307450964.0,2813655685.0,12104572130.0,,Team Lead,96598,Voluntary,Better salary,0,Male,Caucasian,3/12/1983,Bachelor's degree,On-site,San Francisco,Married,Full Time
1457127475,2018-07-21,,Jeffy,O'Sharkey,Legal,Intellectual Property,8466707201.0,7038178543.0,2591261030.0,12104572130.0,Individual Contributor,78107,,,1,Male,Caucasian,1/14/1960,Bachelor's degree,Remote,Washington DC,Married,Full Time
1458712455,2020-09-10,,Jonathan,Debrett,Software,QA,7069124836.0,1235334166.0,7708606215.0,12104572130.0,Individual Contributor,72557,,,1,Male,Native American,11/11/1994,Master's degree,Remote,Dallas,Single,Full Time
1458747521,2020-12-01,,Kelcie,Croizier,Marketing,Marketing Research,4227611998.0,4860843368.0,2813655685.0,12104572130.0,Individual Contributor,90136,,,1,Female,Caucasian,12/3/2001,Bachelor's degree,Remote,Indianapolis,Married,Full Time
1459792735,2012-08-10,2013-06-05,Paxon,Bausmann,HR,Training,6030473922.0,2391682711.0,3315940256.0,12104572130.0,Individual Contributor,72139,Voluntary,More flexible benefits,0,Male,Caucasian,10/12/1997,Bachelor's degree,Remote,Dallas,Single,Full Time
1461189915,2018-12-04,,Buiron,Woodall,Finance,Accounting,6711801205.0,5312370235.0,12104572130.0,,Team Lead,100645,,,1,Male,Caucasian,10/4/1996,Bachelor's degree,Remote,Boston,Single,Full Time
1461750037,2013-02-08,2014-01-03,Bjorn,Ilyunin,Finance,Accounting,5683220301.0,3064528137.0,8996729135.0,12104572130.0,Individual Contributor,72856,Involuntary,Performance,0,Male,Caucasian,1/16/1988,Master's degree,On-site,Los Angeles,Single,Full Time
1462292034,2016-07-14,,Roarke,Schorah,Administration,Travel,6638215922.0,7066304704.0,3529946098.0,12104572130.0,Individual Contributor,60863,,,1,Male,Caucasian,12/7/1998,Master's degree,Remote,San Antonio,Single,Full Time
1463214706,2014-08-03,,Egan,Dugood,Software,QA,683198210.0,399958811.0,6372547560.0,12104572130.0,Individual Contributor,99494,,,1,Male,Caucasian,12/26/1990,Bachelor's degree,Remote,San Jose,Single,Full Time
1463640495,2020-03-19,,Dagny,Trask,HR,Benefits,1966850952.0,1122783933.0,8377149542.0,12104572130.0,Individual Contributor,62383,,,1,Male,Caucasian,8/31/1994,Bachelor's degree,Remote,Columbus,Married,Full Time
1463897896,2019-06-25,,Melly,Vautin,Procurement,Procurement,1144778675.0,2942515027.0,3570683418.0,12104572130.0,Individual Contributor,63484,,,1,Female,Caucasian,9/16/1997,Bachelor's degree,On-site,San Francisco,Single,Full Time
1466841851,2016-12-22,2017-11-05,Adelbert,Kebell,Sales,Account Management,3884590873.0,81223024.0,3664844848.0,12104572130.0,Individual Contributor,74224,Voluntary,Found a better opportunity,0,Male,Other,2/26/2000,Bachelor's degree,Remote,Houston,Single,Full Time
1468272736,2019-02-25,,Tomasine,Bastiman,Software,Technical Support,7069124836.0,9281160388.0,1091647106.0,12104572130.0,Individual Contributor,88640,,,1,Female,Caucasian,3/12/1984,Bachelor's degree,Remote,New York,Single,Full Time
1468568141,2019-03-09,,Anni,Talkington,Marketing,Marketing Research,4860843368.0,2813655685.0,12104572130.0,,Team Lead,84016,,,1,Female,Caucasian,8/23/1992,Bachelor's degree,Remote,Phoenix,Single,Full Time
1475678311,2013-02-01,,Janna,Skudder,Sales,Sales Operations,4318439948.0,4098218245.0,12104572130.0,,Team Lead,83803,,,1,Female,Caucasian,6/23/1998,Associate's degree,On-site,Dallas,Single,Full Time
1478228958,2019-11-08,,Reuben,Martinat,Software,Technical Support,2099130087.0,965981223.0,3159687889.0,12104572130.0,Individual Contributor,87760,,,1,Male,Caucasian,5/23/1961,Bachelor's degree,Remote,Washington DC,Married,Full Time
1479126994,2014-10-22,,Tallou,Moline,HR,Training,3335588954.0,9510187895.0,7870535481.0,12104572130.0,Individual Contributor,78659,,,1,Female,Caucasian,12/21/1992,Master's degree,Remote,Jacksonville,Single,Full Time
1479633797,2016-03-01,,Ferrel,Hovell,Product Development,Product Management,2372871770.0,1616961292.0,2316448272.0,12104572130.0,Individual Contributor,78748,,,1,Male,Caucasian,6/5/1996,Bachelor's degree,Remote,Phoenix,Single,Full Time
1484772968,2012-07-13,2014-05-10,Keeley,Miroy,HR,Training,5620591359.0,8109055229.0,8421163041.0,12104572130.0,Individual Contributor,70340,Voluntary,Found a better opportunity,0,Female,Caucasian,8/11/1999,Bachelor's degree,Remote,San Diego,Single,Full Time
1486004238,2019-10-19,,Helsa,Picardo,Operations,Supply Chain,9979160096.0,2350609054.0,8375539146.0,12104572130.0,Individual Contributor,72727,,,1,Female,Caucasian,5/28/1981,Master's degree,Remote,San Francisco,Single,Full Time
1486955622,2020-06-01,,Rolfe,Baunton,Marketing,Marketing Research,1855812703.0,9743222543.0,12104572130.0,,Team Lead,91683,,,1,Male,Caucasian,12/5/1987,Master's degree,Remote,Phoenix,Married,Full Time
1489527284,2015-08-10,,Logan,Washtell,Finance,Financial Planning,6736812713.0,3428885937.0,3615825420.0,12104572130.0,Individual Contributor,70725,,,1,Male,Caucasian,8/31/1981,Bachelor's degree,Remote,Fort Worth,Single,Full Time
1490361837,2018-12-19,,Teodoro,Chieze,Legal,Intellectual Property,5930096966.0,12104572130.0,,,Manager,100304,,,1,Male,Caucasian,1/20/1987,Bachelor's degree,Remote,Houston,Married,Full Time
1490454440,2014-09-13,,Alfons,D'Alesco,R&D,Research,5760565657.0,1424199297.0,12104572130.0,,Team Lead,83684,,,1,Male,Caucasian,4/25/1997,Bachelor's degree,Remote,San Diego,Single,Full Time
1492748569,2020-09-29,,Jens,Powderham,Sales,Account Management,1934889104.0,2174287284.0,3142852362.0,12104572130.0,Individual Contributor,68841,,,1,Male,Caucasian,4/23/2001,Master's degree,Remote,Fort Worth,Single,Full Time
1501009730,2017-10-01,,Tod,Simpkiss,Software,QA,1646714686.0,5705066913.0,6129740252.0,12104572130.0,Individual Contributor,100613,,,1,Male,Caucasian,3/2/1974,Master's degree,Remote,Denver,Married,Full Time
1501106249,2016-05-16,2018-04-17,Northrop,Brislane,R&D,Product Design,574484177.0,9928084959.0,12104572130.0,,Team Lead,86069,Voluntary,Found a better opportunity,0,Male,Caucasian,3/7/1971,Master's degree,On-site,San Francisco,Married,Full Time
1501444832,2021-11-01,,Tobie,Moreinu,Software,QA,1747471771.0,4935607662.0,226422921.0,12104572130.0,Individual Contributor,94889,,,1,Male,Native American,12/19/1988,Associate's degree,Remote,San Antonio,Single,Full Time
1502911789,2016-06-19,,Sabina,Deme,Sales,Account Management,3671325389.0,9291937996.0,3142852362.0,12104572130.0,Individual Contributor,61136,,,1,Female,Caucasian,6/12/1959,Master's degree,Remote,Houston,Married,Full Time
1507746679,2021-12-17,,Adelind,Cantrill,Procurement,Procurement,3410391274.0,9130671650.0,584122183.0,12104572130.0,Individual Contributor,69599,,,1,Female,Caucasian,1/10/1997,Master's degree,Remote,Columbus,Married,Full Time
1509931793,2014-03-03,,Tammi,Brosetti,Finance,Auditing,823014046.0,3428885937.0,3225775822.0,12104572130.0,Individual Contributor,79834,,,1,Female,Caucasian,2/25/1987,Master's degree,Remote,Phoenix,Single,Full Time
1512115683,2016-09-19,,Jayne,Frickey,Marketing,Marketing Research,285196675.0,776913542.0,9743222543.0,12104572130.0,Individual Contributor,63267,,,1,Female,Caucasian,6/26/1995,Bachelor's degree,Remote,Jacksonville,Single,Full Time
1512126684,2020-01-12,,Kelvin,Lankham,Software,Software Development,4928737648.0,1900946112.0,3902693036.0,12104572130.0,Individual Contributor,79521,,,1,Male,African American,12/6/2001,Bachelor's degree,Remote,Columbus,Married,Full Time
1513747987,2019-03-16,,Charyl,Ekell,Sales,Account Management,5181418128.0,630667872.0,2169536929.0,12104572130.0,Individual Contributor,86755,,,1,Female,Caucasian,11/23/1992,,Remote,Charlotte,Single,Full Time
1523340543,2017-11-14,,Sophia,Mewe,Software,Software Development,978661177.0,9451957864.0,12104572130.0,,Team Lead,92884,,,1,Female,Caucasian,11/5/1989,Bachelor's degree,Remote,Indianapolis,Single,Full Time
1524349690,2015-07-13,2016-05-30,Genna,Langford,HR,Recruiting,7548067465.0,2874824995.0,12104572130.0,,Team Lead,60463,Involuntary,Performance,0,Female,Caucasian,1/26/1990,Bachelor's degree,Remote,San Antonio,Married,Contract
1525898213,2016-02-06,2017-12-10,Michell,Wellum,Customer Service,Account Management,1173750454.0,5719467697.0,9657388599.0,12104572130.0,Individual Contributor,59650,Voluntary,More flexible benefits,0,Female,Asian,2/28/1997,Master's degree,Remote,Dallas,Married,Full Time
1527021610,2015-02-24,2017-01-17,Dion,McCowen,Sales,Business Development,9743876877.0,5701309242.0,12104572130.0,,Team Lead,64781,Voluntary,More flexible benefits,0,Male,Caucasian,1/26/1998,Bachelor's degree,Remote,San Francisco,Single,Full Time
